video_id,title,description,channel,published_at,duration,views,likes,comments,channel_id,category_id,language
qm59e5XW7Pc,#shorts #news #duet #automobile #lifeisbutadream #reaction #facts #car#youtubeshort,"#shorts #news #duet #automobile #lifeisbutadream #reaction #facts #car#youtubeshort





👉Get ready to laugh out loud! This hilarious video will brighten your and leave you in splits. If you enjoy funny moments, crazy antics, and pure entertainment, then this is for you! Watch till the end for the best laugh.




#shorts
#youtubeshorts 
#automobile 
#duet 
#reaction 


#tamil 
#tamilsong 
#tamilmusic 
#tamildance 


#comedy 
#dance 
#fuuny 
#funnyshorts 
#news 
#publicratify 
#laugh 
#আজকের 
#আজকের খবর 
#lifeisbutadream",Mira news TV official ,2026-01-23T01:01:06Z,PT10S,31965,185,3,UC_a1uaHli753_fQjO6VlVTQ,22,N/A
oqRHtkqiLaw,Maruti Suzuki VXi AMT walkaround review,"For all your spare parts needs visit: https://boodmo.com/

In this video we showcase the detailed walkaround video review of the Maruti Swift VXi AMT automatic variant. The car is priced at Rs 7.03 lakh ex showroom, Delhi and is a popular choice with many hatchback buyers. This videos shows you all the features, space as wel as discusses engine details and mileage details too. Hope you find this useful.",Autoportal,2025-11-12T11:50:10Z,PT6M38S,11619,64,9,UCHcRjWV5XOGdYkM7ruvpgxw,2,en-IN
ITqY4DK3J_8,Franklin Purchase New Cow For Police 💥🐮 Indian Theft Auto Simulator Game 💥😱,"Franklin Purchase New Cow For Police 💥🐮 Indian Theft Auto Simulator Game 💥😱

Indian Theft Auto Simulator Game Video
Indian Bikes Driving 3d Game Video 

#indiantheftauto #indianbikedriving3d #games",Supargaming ,2026-01-17T09:07:23Z,PT8M5S,89292,298,15,UCyGQLsGFSUQmi-Sb5UGKJ2g,20,hi
VDQY4IrLqcw,Every kid in new car be like😂🔥|indian family😅 #shorts #indian #comedy #relatable #chotabhai #car,"Every kid in new car be like😂🔥|indian family😅 #shorts #indian #comedy #relatable #chotabhai #car #garmi #bachpan  #shortsfeed #youtubeshorts #shortvideo #goduk  #funny #viral 

https://appopener.co.in/yt/ypz9yvhzs

Disclaimer and warning:
This video is intended for entertainment purpose only. Any actions or activity in this videos shall not to be call to repeat them! Do not try to do that, the",god uk official,2025-07-10T14:30:20Z,PT30S,22423202,0,32,UCY3Zu_Nhel_8cwzeybkNqeQ,24,hi
Fs2sQ3UmH94,Diecast Model of Bajaj Auto Rickshaw In Action | Tuk Tuk | Scale Models | Auto Legends,"Watch 1/32 scale diecast model of Bajaj Auto Rickshaw in action. The carrier tuk tuk model is customised model whereas the passenger Bajaj passenger model of three wheeler is not customised. These scale model three wheelers have very fine details of interior as well as exterior.

In this video we have tried to give these diecast models a realistic touch by passing it through various natural and rough tracks. The video has been taken in the foot hills of Himalayas.

This video is just for the entertainment of diecast model car enthusiasts. Hope you enjoy watching the video. Please do like and share the video if you like watching it and subscribe our channel for more such videos. Thanks for watching.

Follow us on Instagram 
https://www.instagram.com/sydney_legends/

Scale Models in video
1. 1:32 scale diecast model of Piaggio Ape
2. 1/32 scale diecast model of Mahindra Bolero Pickup
3. 1 32 scale diecast model of Mahindra Earth Master backhoe

Buying link
1. 1/32 scale model of Piaggio Ape three wheeler

2. Scale model of Mahindra Bolero Pickup and Mahindra Earth Master Backhoe www.m2all.com

#autolegends  
#bajaj 
#bajajautorickshaw 
#scalemodels  
#tuktuk",Auto Legends,2025-07-19T04:00:18Z,PT2M2S,1772745,1989,23,UCdrxGFWO1c8IjEywoROpuhg,24,hi
mplSewVhuDA,"VEJA COMO OS RICOS CRIARAM CATEGORIAS DE CARROS ""DIFERENTES"" #carros #automobile #carrocomqualidade",,Gearhead Crew,2026-01-23T15:29:28Z,PT32S,791,22,0,UCq_JtmNr0j3ooBnPi_gbbNw,22,N/A
WsH3dGcB-lM,BUYING MY NEXT INVESTMENT FERRARI! Test Drive 9: F355 Berlinetta,"I'm choosing my next Ferrari to buy; an investment modern classic, and next up is to test drive a manual F355 Berlinetta! Today we're joining my friend with this wonderful example of the 90s V8, and we're trying a 599 HGTE on the same day. Could one of these be the next to add to the garage?

Thanks for watching!

SUPPORT SHMEE150:
🛍 eBay Shop - https://www.ebay.co.uk/usr/shmee150
👕 Merch Store - https://cheers.shmee150.com
🛒 Model Cars, Sunglasses & More - https://shmee150.com/affiliate-shop
📊 Exclusive Car Registry - https://exclusivecarregistry.com

SHMEE150 PARTNERS:
🎥 Dash Camera - https://bit.ly/m/SHMEEx70mai
💸 Car Finance - https://www.approvedmotorfinance.co.uk/shmee150
🧼 Topaz Detailing - https://www.topazdetailing.com
🗺️ Vehicle Tracking - https://globaltelemetrics.com
🧮 Foreign Exchange - https://www.currencysolutions.co.uk/shmee150
🎮 Racing Simulator - https://fanatec.sjv.io/vPAORW

WORK WITH SHMEE150 & THE SHMUSEUM:
📈 Advertise - https://shmee150.com/advertise-on-shmee150",The Shmuseum,2026-01-20T19:30:10Z,PT55M4S,53170,2420,356,UCJe3Q_zVSfCA0wRqR3_GWtg,22,en
7mdd3JnCsnk,Construction d'une Lamborghini Revuelto en bois . #automobile #voiture #innovation,,Actu- Nova,2025-11-25T16:24:02Z,PT2M51S,5366974,177332,3071,UCObP7o8deEHii854OjBVgDA,22,fr
fH9IJ13_Zvg,3 raisons de choisir une Polestar plutôt qu’une Tesla ✨@PolestarCars  #design #écran #voiture,,Mac4Ever,2025-12-09T18:57:34Z,PT1M8S,28363,256,51,UCfwLCsZhix155PAoFTBb-oQ,28,fr
RBmtp0jh7LQ,Riding in Amazon's Self-Driving Vehicle,"Join this channel to get access to perks:
https://www.youtube.com/channel/UC6pLNEuIgvd2QfSkUctvR0g/join

I went to Vegas last week and got a chance to test Amazon's Self-Driving vehicles (ZooX).  I give my first impressions as well as compare the ride to Tesla FSD V14.2.3

Enjoy!

#zoox #amazon #seldriving #bezos #AI #car #robotaxi

Chapters
00:00 Getting into ZooX
01:25 Starting the ride
02:20 Experience using the App
03:10 Autonomous vehicles are becoming the norm
03:45 I cannot open the doors?
04:40 Does ZooX speed?
05:00 Full UI showcase
06:00 Emergency Vehicle Interaction
06:50 Arriving at Dropoff
08:10 Giving my final thoughts
09:30 Self-Driving in Vegas-Loop",Canada FSD | Devin Olsen,2026-01-22T20:55:25Z,PT10M47S,1378,136,30,UC6pLNEuIgvd2QfSkUctvR0g,2,en-CA
ZEU2QGGvCEg,🚘😍 CARROS QUE ERAN FEOS PERO AHORA SON HERMOSOS #carros #auto,#chevrolet #kia #toyota #dodge,AIRIZU MOTORS,2025-07-14T23:00:29Z,PT28S,957149,19195,221,UCeW7BUwaWNelq81Utdc1xgQ,2,es
v0WQ26pIwlo,apple watch vs normal watch #ytshorts #automobile,,technicalbharti1100,2026-01-23T11:33:56Z,PT52S,2210,16,0,UCThK1einL3n4bnTLDbMaafA,22,hi
UUST_ll8Sgw,#shorts #automobile #lifeisbutadream #duet #reaction #facts #car #reels #youtubeshorts,"#shorts #automobile #lifeisbutadream #duet #reaction #facts #car #reels #youtubeshorts 






















😂 Get ready to laugh out loud! This hilarious video will brighten your day and leave you in splits. If you enjoy funny moments, crazy antics, and pure entertainment, then this is for youl Watch till the end for the best laugh.

Don't forget to:
👉 LIKE if you laughed
👉 SUBSCRIBE for more epic content
👉 SHARE to spread the joy!

🔥 New videos every week! Stay tuned for more!

#funnyvideo #viralvideo #comedyshorts #funnymoments #laughoutloud #আজকের_খবর  

#publicratify 📺 

1. ""When Life Gives You Lemons... Make a Comedy Show!""
2. ""Why Adulting is Just a Series of Awkward Moments""escription
3. ""You Won't Believe Wh lat Happened Next!
4. ""Warning: This Video Will Make You Laugh Too Hard!""
5. ""Epic Fails That Will Make Your Day Better""
6. ""Trying to Act Normal... But Failing Miserably
7. ""How NOT to Do Everyday Things - Comedy Edition!""
8. ""The Funniest 2 Minutes of Your Day!""
9. ""If You Don't Laugh, You're a Robot!
10. ""This Will Be the Funniest Thing You See All Week!'' 


#nationalday #tamilduets #unfrezzmyaccount #tamilmusic #tamil #foryou #fpy @Publicratify 



#duet 
#news 
#publicratify 
#publicratifyofficiale 
#khobor 
#ajkerkhobor 
#whatsappstatus 
#viralvideo 
#রাজনীতি 
#আজকের_খবর 
#bangladesh 
#trending",Public Ratify,2026-01-23T07:30:15Z,PT34S,131647,5095,69,UCU-vjNalnUm7YiYEVa0uZJw,22,bn
qOuYRUucMvk,La Volvo au 3 millions De Kilomètres #shorts #automobile #irvgordon #volvop1800,,ANTAR,2026-01-11T12:16:08Z,PT1M2S,439456,9382,89,UCcCCy455LrxTDbbtySs0XRw,22,fr
EBVHeynmwAA,Essai : Ferrari Amalfi 🔥 #automobile #sportscar #voiture #ferrari #amalfi #v8 #scuderiaferrari,"😊📘  FB ➡️ https://www.facebook.com/automoto.magazine.officiel
📸 Insta ➡️  https://www.instagram.com/automotooff...
🐦  Twitter ➡️  https://twitter.com/AutoMotoOffi
⌚️ TikTok ➡️ https://www.tiktok.com/@automotoofficiel?lang=fr
🚘  Notre site internet ➡️  https://www.auto-moto.com/

#automobile #cars #automoto",automotomagazine,2026-01-18T18:22:30Z,PT27S,14841,152,9,UCajsmjiFKsa2bnubDbOtuDg,2,fr
ealNsCNS8uo,Esse mini carro pode te salvar! 🚗,"Se você anda muito estressado com o transito da sua cidade, talvez esse mini carro sege a solução. ele passa facilmente por quase qualquer espaço que estiver na rua e cabe em qualquer estacionamento.",Meus Fatos,2025-09-22T18:14:14Z,PT17S,1201596,0,22,UCe2r-aB0aQFmfo4zETLUtZQ,22,pt-PT
nM63a1G2_pU,"Автовыставка в Германии! Новые BMW, Mercedes, Skoda и КИТАЙ!","Переходи на МегаФон со своим тарифом — перенесем все условия: минуты, ГБ, безлимиты и цену: https://bit.ly/4nBIMXS

Автосалон в Париже: https://vkvideo.ru/video-158352267_456248033
Маршрутка без водителя: https://vkvideo.ru/video-158352267_456248113

/

Смотрим новинки немецкого, европейского и китайского автопрома на международном автосалоне IAA 2025 в Мюнхене. Обзор новых электрических автомобилей BMW iX3, Mercedes-Benz GLC 2026, Skoda Octavia Vision O, Audi Concept C, Volvo а также «китайцы» Xiaomi YU7, Leapmotor, NIO, Firefly, Gac, Aion, Aito, Huawei и Xpeng.

Гость выпуска: Денис Рем
https://youtube.com/@UCNfcX7JC9kShxzrymDCdAAw

//

ЕЩЕ ОБЗОРЫ:
1. https://youtu.be/ndOtF9xX7LQ?feature=shared
2. https://youtu.be/1zDCS4oDr-Q?feature=shared
3. https://youtu.be/bGd-ASfFVKY?feature=shared
4. https://youtu.be/f1ArRcEbVjs?feature=shared
5. https://youtu.be/jUmLSrjce2c?feature=shared 

/

ТЕЛЕГРАМ - https://t.me/rbtshki
ВК - http://vk.com/rbtshki
сайт - https://808.media/

Подписка на канал: https://clck.ru/M957F

0:00 мы на выставке IAA 2025!
1:16 билетик за 180 евро!
1:55 большие «игрушки» от Lego
2:19 сэндвич за 850 руб.
2:25 прогуляемся по выставке!
3:15 бюджетный Linktour Alumi
3:35 стенд BMW!
4:05 новая BMW iX3
6:40 немец недоволен!
7:12 суперкомпьютер в подвеске
8:08 идем дальше!
8:45 крутая тачка Firefly
11:07 рыбу — прям в багажник!
12:00 «космический» авто Beastie
12:40 со своим тарифом — в МегаФон! (реклама)
13:32 Xiaomi YU7
13:40 Leapmotor Lafa 5
13:47 внедорожный Porsche
14:10 Mercedes-Benz GLC 2026
16:00 новые Aito
16:30 BAW 212 Changfeng
16:55 новый Aion
17:33 беспилотные авто
17:50 сюда не смотри!
18:00 мотоцикл BMW? (нет)
18:22 новые Volvo
19:33 ищем новые Audi и Skoda
19:58 я вам всем покажу!
20:25 Audi Q3 2026
21:15 встретили Дениса Рема!
22:50 едем в город!
23:25 Audi Concept C
24:32 VW Golf тру!
25:07 новые Volkswagen
25:43 Lucid Gravity
26:34 где Skoda?!
27:10 Skoda нет, но есть Cupra!
27:35 новая Skoda Vision O
28:20 красивый стенд Mercedes!

//

Реклама. ПАО «МегаФон». ИНН 7812014560. Erid: 2VfnxyQEyQt",808,2025-09-23T14:15:13Z,PT29M57S,1535081,17800,3147,UCRP4EhX1Op-jL7D87PB3qhQ,28,ru
PIzt2ZLoMtk,"ESSAI - 🇫🇷 PEUGEOT 104 GL (Grand Luxe), TROP LUXUEUSE ?","Et oui elle n’a eu aucune chance car pile en face d’elle il y a eu un mastodonte nommé Renault 5, pour autant vous allez voir que cette Peugeot 104 est dotée de qualitées insoupçonnées notamment au niveau des moteurs, ça tombe bien notre modèle du jour fait la puissance folle de 50ch, est-ce que ça va tarter ? Y’a moyen… 

N'oublies pas le pouce bleu 👍 de t'abonner, et de mettre la cloche 🛎️

Mes réseaux : 
Instagram : https://www.instagram.com/atmoauto/ 
TikTok : https://www.tiktok.com/@atmoauto?lang=fr
Discord : https://discord.gg/XfKwvtXhSq
Patreon : patreon.com/Atmo305

Ma chaîne secondaire YouTube Jacques Célère : https://www.youtube.com/channel/UCSJeQ9rxeM4a0T2R9WjV5qg

Merci à _sansplomb_ pour l'image de fin, n'hésitez pas à le follow il est beaucoup trop fort : https://www.instagram.com/_sansplomb_/?hl=fr

--------------------------------------------------------------------

Pour les partenariats ou propositions de voitures que vous possédez (uniquement svp) :

📩 MAIL atmoauto@gmail.com

Merci de nous contacter par mail UNIQUEMENT pour des raisons professionnelles (propositions de voiture QUE VOUS POSSÉDEZ, partenariats...), les autres sujets ne seront pas répondus (on a les réseaux pour ça)

--------------------------------------------------------------------

Merci pour votre soutien, on compte sur vous les atmochouchous et à très vite !",Atmo,2025-12-26T16:00:40Z,PT16M52S,17720,1494,368,UCxsD98WJ90933VVsE2VrYLA,2,fr
Si_-NbOTQ6k,Franklin Train Station Board Cross Challenge 😱 In Indian Theft Auto Simulator 💥 #shorts #gta #gaming,"Franklin Train Station Board Cross Challenge 😱 In Indian Theft Auto Simulator 💥 #shorts #gta #gaming

#indianbikedriving3d #indiantheftauto #indiantheftautosimulator #indiantheftautonewupdate #trending #indianbikedriving3d #shortsfeed #trendingshorts 
#viral #viralshorts #gta #ytshorts #indianbikedriving3d #gtaindia 
#gta5 #gtalikegame #indiangtashorts 
#indianbikedriving #indianbikedriving3dgame #gtaindia #newupdate  #funnydesigameplay #indiangta #desigamer #indiangamer #gamingshorts #openworldgame #shortsgaming #desigamingshorts #madeinindiagame #indiangameshorts #gameshortsviral #viralshorts2025 #challenge",Hindustani prince gaming,2026-01-23T08:00:27Z,PT15S,10023,114,0,UC1pFvcu5SCmOlL10vBDB9rA,20,hi
iJgak3bUdxw,La Face Cachée de la Reprogrammation auto !,"Si vous souhaitez acheter une valise de reprogrammation, rendez-vous sur le site d’iCarSoft et utilisez le code « LVA26 » pour bénéficier d’une réduction : https://www.icarsoft-france.fr/

Sommaire :
00:00 – Introduction
05:13 – Présentation des Véhicules 
08:13 – Reprogrammation 
12:15 – Test N°1 CITROËN AMI  
13:32 – Test N°2 BMW 114i 
16:23 – Test N°3 VOLKSWAGEN CADDY  
18:34 – Conclusion 


Pour les demandes de SPONSORING ou de CRÉATION DE CONTENU DIGITAL, merci de m’envoyer directement un e-mail sur : nicolas@levendeurautomobiles.com

Instagram : https://www.instagram.com/levendeurautomobiles/

Tiktok : https://www.tiktok.com/@levendeurautomobiles

Facebook : https://www.facebook.com/Le-Vendeur-Automobiles-Paris-109340669089275/

La Page Linkedin de Nicolas : https://www.linkedin.com/in/nicolas-rolland-private-equity/",Le Vendeur Automobiles,2025-12-11T17:00:00Z,PT22M17S,208235,4393,653,UCd4dFH3mGM82iqsNtUz-Srw,2,fr
2_hrauaXjNo,thar vs gwagon water test #automobile #shorts #viral,thar vs gwagon water test #automobile #shorts #viral,4x4Maxx07,2026-01-23T03:20:43Z,PT29S,606,14,0,UCNXBuHxNo8x9QzXHWoXv1LQ,20,pa
Xxd1gql2R1o,Man Buys Flooded Car and RESTORES It Back to New | Start to Finish @GanggeGarega2,"You won’t believe how this creator, 杠哥的车, takes on the challenge of restoring a car that was once completely submerged.

With unmatched ingenuity and deep mechanical knowledge, he doesn’t just repair the visible damage; he tackles every hidden issue caused by water, from corroded electronics to a compromised drivetrain. 

His mission is to bring this Audi Q7 back to life, and along the way he introduces refinements and improvements that elevate it beyond its original condition. 

The result is more than a restoration; it’s a transformation that will leave you speechless.

杠哥的车
Duoyin: https://www.douyin.com/user/MS4wLjABAAAAHDE3wVDmOnCf6zyc3Qy8En99bxBlvO94quKWAR91ilWgW6nQJJfWpagG8uCl5j4W
YouTube: 
https://www.youtube.com/channel/UCn1C3TEj1e7bkAIjHdD9x_A

Disclaimer: Quantum Tech HD is not affiliated with the businesses whose products are shown in this review. Any trademarks depicted are the property of their respective owners.",Quantum Tech HD,2025-10-02T11:00:58Z,PT1H7M7S,6928353,40810,2377,UC4Tklxku1yPcRIH0VVCKoeA,28,en-US
Uqh8qW7E3wg,Le meilleur nettoyant phares ? Test réel Turtle Wax,"🔔 N'oubliez pas d'activer la cloche pour ne rien manquer ! ❤️
Et si tu as aimé cette vidéo, pense à t'abonner 🙌
 
🧼 Produits utilisés dans cette vidéo :

🔹 Turtle Wax 👉 https://amzn.to/3LLjzgu


📲 TikTok ASMR
➡️ Rejoins-moi ici : https://urlz.fr/lEcI

📩 Contact professionnel uniquement : specialmailpro07@gmail.com

🛠️ Mon Matériel Vidéo – pour ceux qui veulent créer du contenu de qualité :

📱 Samsung Galaxy S24 FE 👉 https://amzn.to/4j559CR
💡 Éclairage LED studio 👉 https://amzn.to/4c71Clh
🦯 Stabilisateur Zhiyun Smooth-X 👉 https://amzn.to/3Uprwaa
🎤 RØDE M5 Microphone 👉 https://amzn.to/40rZKib
🎙️ Zoom H4essential 👉  https://amzn.to/3Tf6Cf5
🎙️ Support de Microphone   👉  https://amzn.to/3TQaZ0a
🎼 Bonnet pour ZOOM  👉  https://amzn.to/3I8oeH6
🎧 Casque Anker Q30 👉 https://amzn.to/3NNTPxN
📱 Support téléphone 👉 https://amzn.to/4jdWHSD
🪑 Bureau assis-debout 👉 https://amzn.to/4i3VuM9

🔖 Hashtags
#turtlewax #nettoyantphares #renovationphares #avantapres #cardetailing #detailingauto #voiture #carcare #autoclean #cleaning #satisfying",Special Mobeur,2026-01-21T18:00:40Z,PT9M39S,341,11,4,UC8RwYOs4xoTws4t5cabzNWA,26,fr
S616KhvZEWU,Unboxing CNG autorickshaw with lights Sound Diecast model review #auto #tempo #rc #unboxing #vehicle,"Unboxing CNG autorickshaw with lights Sound Diecast model review



#unboxing #rcindia #tempo #shorts
#remotecontroll 
#automobile #offroad #rc #adventure
#mainananak #travel #tranding



Auto unboxing video
Autorickshaw Unboxing video
Autorickshaw unboxing 
Autorickshaw unboxing and testing
Unboxing video
Tempo unboxing and testing
Unaboxing new video
Auto Diecast model Unboxing video
Rc tempo unboxing and testing
Auto tempo unboxing new video
Tempo unboxing Diecast model
Tempo light and sound unboxing 
Autorickshaw unboxing with light and sound",The mini Creator,2025-08-07T12:59:47Z,PT57S,301890,2105,1,UCdciz0UYRsiXpQku80q5bbg,28,hi
