video_id,title,description,channel,published_at,duration,views,likes,comments,channel_id,category_id,language
E_3ibOPvdpA,Mamie s’est trompée de mariage,#cyprienlive #shorts #twitchfr #twitch #humour #cyprien,L'autre chaîne de Cyprien,2025-10-22T16:30:06Z,PT39S,424833,10345,10,UCi7MkdJLwvV99438YeUhZeg,24,fr
Nh6aLYJhz2k,富士山見るたび感動する男 #加藤浩次 #当たり前 #富士山 #fuji #fujisan #静岡県 #日本 #japan #beautiful #mountain #裾野市 #小山町,,成田京一,2025-03-31T08:46:29Z,PT7S,2203,3,0,UC64Mp7U3_xEnjcvNsSYaCMw,17,ja
qkp1yB2_7B8,[Front view]Fujisan View Express. Otsuki Station → Kawaguchiko Station,"This is the railway company closest to Mt. Fuji. It is 26.6km from Otsuki Station (altitude 358m) to Kawaguchiko Station (altitude 857m). The maximum gradient is 40‰.


0:35              Originally a JR Tokai train

0:40              The day I made the reservation was a day of heavy snow, so I went for two rides.

0:50              There are also many direct express trains operated by JR East from Shinjuku Station.

1:10             Inside car no. 1

2:00             The first car seat has unlimited drinks. I chose the ¥6,000 sweets plan.
Macaroons, eclairs, chocolate mousse (with matcha mousse inside)It was delicious

2:26             It was snowing so I couldn't see anything.

2:47             There is also a wide selection of in-car sales. I ordered cookies and dorayaki. If you run out of drinks, they will call out to you right away. Be careful not to drink too much           Car 2 (reserved seat)

4:20             Car 3 (unreserved seating)

4:40             JR Otsuki Station

5:17             Fujikyu Otsuki Station

8:15             departure

9:30             Junction with JR line

12:54           Mount Fuji comes into view from around here.

13:50           Passing the Fujisan Express

16:16           The elevated track in front is the linear motor car test track.

17:45           Mount Fuji in front

23:52           Tsuru University Station

41:27           Shimoyoshida Station

45:37          A spectacular view from around here

49:00          Mount Fuji Station (This is a switchback station, so from here on you have to go backwards)

51:27          Fuji-Q Highland Station

55:18          Kawaguchiko Station

58:00          Overtourism at Kawaguchiko Station",I will give it to you who can't sleep,2026-01-10T16:25:29Z,PT58M31S,81,16,10,UC_Hxbr0A4joBRsiBGwOxFPg,19,en
40uurdFM5oE,"Les 12 coups de midi : Cyprien tente le diable, un nouveau titre pour le champion de Jean-Luc ","Les 12 coups de midi : Cyprien tente le diable, un nouveau titre pour le champion de Jean-Luc Reichmann

Jean-Luc Reichmann animé une nouvelle édition de l’émission Les 12 coups de midi ce jeudi 22 janvier 2026 sur l’antenne de TF1. La veille, Cyprien a été un peu déstabilisé par l’animateur.

Ce jeudi 22 janvier 2026, alors que TF1 a annoncé le lancement de la nouvelle saison de Léo Mattei : brigade des mineurs avec Jean-Luc Reichmann dans quelques semaines, la chaîne propose une nouvelle édition de l’émission Les 12 coups de midi à la mi-journée.
La veille, Cyprien a été opposé à Armelle. Ils ont frôlé le coup de maître mais, manque de chance, ils n’ont pas été assez rapides. Le maître de midi, qui a été ému par une de ses idoles, n’a pas eu l’occasion de proposer un nom pour l’étoile mystérieuse alors que cette dernière est totalement découverte.


Les 12 coups de midi : TF1 leader des audiences
Côté audiences, cette nouvelle édition de l’émission Les 12 coups de midi a réuni 2,93 millions de personnes ce mercredi 21 janvier 2026 sur l’antenne de TF1 entre 11h50 et 12h45, soit 38,3% de part de marché auprès des quatre ans et plus. L’émission, présente sur la Une depuis le 28 juin 2010, a convaincu jusqu’à 4,2 millions de Français au cours de la diffusion. C’est le meilleur score pour le jeu en part de marché depuis le 30 septembre dernier.
Sur les cibles commerciales, le rendez-vous a captivé 37% des femmes responsables des achats de moins de cinquante ans, ainsi que 31% des 15/24 ans et 44% des 4/14 ans. Sur les 25/49 ans, Jean-Luc Reichmann établit un record de saison avec 34% de part de marché.
Par rapport à la semaine passée, le rendez-vous est en hausse de 2,4 points de part de marché. Grâce à ces scores, TF1 est restée maîtresse de la mi-journée. En frontal, la suite des aventures de Vincent dans Tout le monde veut prendre sa place a convaincu 1,69 million de curieux sur l’antenne de France 2, soit 21,3% du public global.


Les 12 coups de midi : Cyprien accuse le coup après avoir frôlé l’élimination
Cyprien, la veille, a donc frôlé le départ de l’émission Les 12 coups de midi . Il est revenu sur cette belle frayeur dans l’édition de ce mercredi 21 janvier 2026 sur l’antenne de TF1. Le chef d’orchestre a pris cela avec ironie. “Ah, ce serait bien que ce soit un peu serré, un peu difficile aujourd’hui”, a-t-il assuré.
Jean-Luc Reichmann a souligné que le maître de midi avait tenté le diable lors de sa précédente participation. Le présentateur de l’émission quotidienne lui a alors décerné un nouveau titre : le maître de midi passé le plus de fois au rouge. Cyprien a accueilli ce nouveau statut avec humour et l’a rappelé tout au long du numéro.
Les 12 coups de midi est à retrouver quotidiennement à 11h50 sur l’antenne de TF1.",Muginfo-1,2026-01-22T10:22:06Z,PT2M49S,209,1,2,UCK4mOxYdtvgqOACxMIMHJ4g,22,fr
EDd8virP-Lc,#rokusanangel #musclegirls #fujisan,,阿雪的爹,2025-09-07T02:23:54Z,PT2M36S,760,9,0,UCalQod1427Oec46FIzhPelA,20,zh
VB7MbQ8RtwU,Núi Phú Sỹ #shorts #nhật #fujisan,,Galaxy,2024-07-11T08:34:24Z,PT24S,10445,131,0,UCIJgjYmOLkueC0xRJPG1pXg,19,vi
U3HW6jBzx3U,Fête de la radio : Cyprien Cini surfe avec les directs à la radio,"#Fetedelardio : fou rire général en studio ! Cyprien Cini célèbre les directs en radio 😂 #RTLMatin.

Suivez toute l'actualité du ""Surf de l'Info"" avec Cyprien Cini :
- Sur la page émission de RTL.fr : https://bit.ly/3yT11hR
- Sur la page Facebook de RTL : https://bit.ly/39C805p
- Sur la page Instagram de RTL : https://bit.ly/36FmrUt
- Sur la page Twitter de RTL : https://bit.ly/3andEYl

Retrouvez également tous les replays du ""Surf de l'Info"" sur l'application RTL",RTL  ,2023-06-16T08:45:01Z,PT3M19S,7095,82,2,UCzBoVtUqSyAyr0kF5ABW7gQ,23,fr
r23UK4YXNCY,"FUJISAN IN AUTUMN | best season| Klook one day tour| know about prices, journey, iterinary, views","🗻 Mount Fuji Day Trip from Tokyo | Klook One Day Tour | Japan Vlog 🇯🇵
In this vlog, I’m taking you along on a one-day Mount Fuji tour from Tokyo, booked through Klook.
This was a guided bus tour with pickup and drop from Tokyo Station, costing around ¥4,000 per person, making it one of the easiest and most budget-friendly ways to explore Mt. Fuji.
We visited some of the most iconic spots around Mount Fuji including:
📍 Kawaguchiko Lake – peaceful lake views with Mt. Fuji in the background
📍 Lawson Mt. Fuji viewpoint – the viral photo spot
📍 Arakura area – scenic walk surrounded by maple trees
📍 Oshino Hakkai – a traditional village with crystal-clear spring water
The journey itself was beautiful — as we moved away from Tokyo, the views slowly changed from city skyscrapers to Japanese countryside, farms, mountains, and small towns. Even though the weather was a bit cloudy, the experience was totally worth it.
After a long day of travel and walking, we ended the day with a comforting meal at our favourite Nepali restaurant in Tokyo, which had been our go-to place for the last few days.
If you’re planning a short trip to Japan and want to see Mount Fuji without any hassle, this kind of one-day tour is a great option.
👉 Don’t forget to like, comment, and subscribe for more Japan travel vlogs as the journey continues from Tokyo to Osaka!", Travel with jyotishma ,2025-12-28T16:24:39Z,PT13M5S,349,61,56,UCy5iS5Jwb_WED0wb99xUJow,22,as
mSIi1zk85vg,"FUJISAN NO KAZE - ""le vent du mont Fuji"" - la bande annonce du film","L'ascension du mont Fuji 2 ans après une quadruple amputation.
Un film réalisé par KOUA PROD, disponible le 21/09/2025 sur www.fujisannokaze.com",LUCIE RETAIL,2025-09-01T18:59:45Z,PT1M16S,662,25,7,UCts85b8UB5qeD2pEwMdYOgw,22,fr
NPVvRFyGqGU,"📍The Park, Yamanakako #cafehopping #japantrip #mountfujiview #fujisan #dessert",,Kiki,2025-06-22T11:11:12Z,PT31S,1843,12,0,UCdlZaqFNbTb7RZKvhzvJ2cw,19,en
J6XG4dS4te4,Fuji san vlog EP.2,#fuji #fujisan #japantravel #japan #เที่ยวญี่ปุ่นด้วยตัวเอง #เที่ยวญี่ปุ่น #ญี่ปุ่น #ฟูจิ #โตเกียว  #vlog,llunapari,2025-10-15T05:37:12Z,PT2M25S,2513,61,0,UCTHRFglK9yLu95pdz5fXfGg,22,th
Ix1rHYN_vo4,เมื่อเราอยากได้ Super Cub FUJISAN Special Edition,"New SuperCub Limited Edition ""Fujisan"" ผลิตเพียง 500 คันเท่านั้น
 Honda SuperCub รุ่นพิเศษ Limited Edition นั้นถูกออกแบบจากการไปเที่ยวภูเขาไฟฟูจิ จึงนำรถตัวถังสีฟ้ามาทำลวดลายพิเศษที่สะท้อนถึงความเป็นภูไฟฟูจิ (Fuji)",MIXMAN RP,2025-12-02T04:12:21Z,PT10M2S,1136,7,4,UC85A4yS7NuPqCzXYwUIlwUw,2,en-US
l3r3Uxp0y7E,"This is Mount Fuji of Japan, very beautiful vijay kumar youtube channel japan #shorts  #ytshorts","This is Mount Fuji of Japan, very beautiful vijay kumar youtube channel japan #shorts  #ytshorts  #mountfuji  #reels  #viral  #vijay  #trending",@vijayTiwariofficial912,2026-01-23T14:09:54Z,PT18S,103,0,0,UCtSWLwhj00dwORjr8rZtvog,22,bh
_pv-ntcQ3F4,Why you’re  so Beautiful  MT. FUJI  #youtubeshorts  #mtfuji  #fujisan  #travel  #beautiful  #japan,"Why you’re  so Beautiful  MT. FUJI Finding Best View  
#youtubeshorts 
#travel 
#beautiful 
#mtfuji 
#mountfuji 
#japan 
#beautifulview 
#view 
#shortsfeed 
#shortsvideo 
#shortsjapan 
#traveling 
#ytshorts 
#ytshort 
#ytshortsindia 
#ytshortsusa 
#japantravel 
Thanks for watching please support please support my YouTube channel by liking share and subscribe here 👉 https://youtube.com/@BEBEKOSimpleLifeInJapan?si=-g_9PO7nU0eU-hvt 🙏",BEBE KO,2025-09-19T13:00:19Z,PT40S,1486,0,13,UCQRNgT0TfdqQETcTxkQN1Fw,22,en
AT12R4YI0WE,Cyprien corrige l'édito de l'émission ! #12coupsdemidi,"🌟 Les #12CoupsdeMidi, c'est tous les jours dès 11h50 sur TF1 & TF1+

🌟 Plus de 𝗟𝗲𝘀 𝟭𝟮 𝗰𝗼𝘂𝗽𝘀 𝗱𝗲 𝗠𝗶𝗱𝗶 en streaming sur TF1+ https://www.tf1.fr/tf1/les-douze-coups-de-midi

Les jeux inclus dans ce programme diffusé en 2025 sont fermés",Les 12 Coups de Midi,2025-10-25T11:00:29Z,PT1M30S,66825,1147,45,UCwfQI2hGRh0t1SQMHYVHSrg,24,fr
VXEYdhjCKVI,Le bloc parfait de @JulienSong,"J'ai créé un bloc sur mesure pour @JulienSong et ça s'est super bien passé. On a pu voir comment s'en sort un maître international d'échecs sur un mur d'escalade. 

Merci à @simond_chamonix d'avoir sponsorisé cette vidéo. N'hésitez pas à aller essayer les chaussons, ils sont disponible dans les magasins Décathlon. 
Pour avoir plus d'infos sur les chaussons, c'est par ici: https://www.simond.com/fr-FR/product/chaussons-d-escalade-edge-soft-blanc-noir_346802--c382c406c81m8801502

Merci à Climb Up Aubervilliers pour l'accueil et à Hugo Josserand pour le cadrage.

Allez suivre Julien sur ses réseaux: 
Youtube: https://www.youtube.com/@UC3FXGTXQqx9cc2T7EDhslIQ 
Instagram: https://www.instagram.com/mi.juliensong/
Tiktok: https://www.tiktok.com/@julien.song?lang=fr

Et venez me suivre sur mes réseaux: 
Instagram: https://www.instagram.com/cyprienbossut/
Tiktok: https://www.tiktok.com/@cyprienbossut?lang=fr

#escalade #grimpe #bloc",Cyprien Bossut | Escalade,2025-12-07T16:26:53Z,PT24M48S,32315,1817,78,UCmfKN0b0pNXamlg9bPtaCTw,17,fr
UXu4epl29NE,#富士山 #fujisan #fuji,Fujisan from the sky,カンタ君一人旅,2025-01-08T12:48:19Z,PT11S,550,9,2,UCzHCtu5cHi1HkSjppcCRUOQ,22,ja
MhGkYiDIubs,Mount Fuji in japan #mountfuji #travel #japaneseculture #nature #fujisan #mountaintop #fuji #日本 #富士山,"In front of the tallest mountain in Japan🇯🇵
- Mount Fuji🏔💙
.
.
.
.
#mountfuji #日本 #fypシ゚ #travel #goldenweek2024 #fujisan",Anisur Rahman Zuall,2024-05-13T15:27:58Z,PT12S,440,24,1,UCE2YOCdUfbv17mq_fj_8wqg,28,en
VXn-qzvBnCE,De la voie mais avec des tapis ? 🤯 #escalade #grimpe,,Cyprien Bossut | Escalade,2026-01-23T14:27:09Z,PT1M2S,127207,2710,20,UCmfKN0b0pNXamlg9bPtaCTw,17,fr
EFLCrKlTAjM,ふじの山（富士山） Fujisan あたまをくもの上に出し～♪,"日本の歌 Japanese Traditional Song ハ長調で子どもも大人も歌いやすい♪
日本語歌詞＆ローマ字つき　文部省唱歌＊日本の歌百選
演奏・歌　樹里 Juri

　1910年（明治43年）に刊行された『尋常小学読本唱歌』で初めて発表されました。小学校学習指導要領音楽編にて、小学校3年生の歌唱共通教材に指定されています。（タイトルは『ふじ山』）。
　富士山の地元では、列車の発車メロディーや、防災無線のチャイム、横断歩道など、いろいろな場所で曲が使用されています。

　堂々とした包容力のある日本一の山の歌。
　どうぞ皆さんご一緒に歌ってください！

＃富士山
＃ふじの山
＃fujisan
#唱歌",樹里のみんなで歌おうチャンネル【子どもから大人まで楽しめる歌】,2025-07-29T03:04:20Z,PT2M10S,707,16,16,UCwBUSszG6HrbLf6RE02nnSg,10,ja
5ezeLfaCX_E,【HD画質LIVE】富士山ライブカメラ2026.1.22-2朝霧高原 より(mt.fuji live camera)　＃富士山　＃ライブカメラ　＃朝霧高原,"静岡県富士宮市朝霧高原にあるあさぎりフードパーク内ビュッフェレストランふじさんからの配信です。画質もHDに切り替えできます。
＜1部＞04：00～14：55　＜2部＞15：00～23：55　過去配信動画もプレイバックいただけます。
励みになりますので💛チャンネル登録＆👍Goodボタン、宜しくお願い致します。
This is a real-time video from Fujisan, a buffet restaurant in Asagiri Food Park in Asagiri Kogen, Fujinomiya City, Shizuoka Prefecture.
World Heritage ""Mt. Fuji""
This is a live broadcast of Japan's most famous mountain, Mt. Fuji.
这是位于静冈县富士宫市朝雾高原的朝雾美食公园自助餐厅Fujisan的实时视频。
世界遗产“富士山”
這是日本最著名的山富士山的現場直播。

#ビュッフェレストランふじさん
#富士山ライブカメラ　＃火山　＃生中継　＃静岡　
#ライブ配信　#ライブカメラ　#お天気カメラ　#防災カメラ
#逆さ富士　#富士山　#絶景　#絶景スポット　＃傘雲　＃ダイヤモンド富士　
#富士五湖　#朝霧高原 ＃河口湖　＃本栖湖　＃山中湖　
#Mt_fuji　#fujisan　#mtfuji 
#Live #mtfuji #livestream #mountains 
#worldheritage #livecamera #japan 
#Mt_fuji　#fujisan　#mountfuji
#live 　#shizuoka",ビュッフェレストランふじさん,2026-01-22T15:20:02Z,PT8H38M43S,185,11,0,UC7mFdH0CK24PIeyJO0M7FIQ,19,ja
xyNCJquiuR8,Our Top 5 Mt. Fuji-san Spots for 2025! 🇯🇵✨ #japan #fujisan #top #travel #shorts,"Here are our top picks for stunning, uncrowded Mt. Fuji views that you can visit for free, based on our amazing Japan trip in 2025

1. Lake Yamanakako Main Street – A peaceful spot with breathtaking views.
2. Kawaguchiko Music Forest – A charming location with Mt. Fuji as your backdrop.
3. Yurari Private Onsen – Relax and soak with a perfect view of Mt. Fuji.
4. Lake Yamanakako Top View – Enjoy panoramic scenery from this serene spot.
5. Yamanakako Panorama Dai – A hidden gem for picture-perfect moments.

🌸 All these locations are quiet, uncrowded, and perfect for soaking in the beauty of Mt. Fuji without spending a dime.

📍 Save this list for your next Japan trip and don’t forget to follow and subscribe us for more travel tips and hidden gems places in Japan!

#japan #vlog #tokyo #kawaguchiko #fujisan #views #point #top #spot #fyp #shorts",MagniSelect,2025-01-23T05:25:07Z,PT23S,2743,39,0,UCTEo4ODhgtHQhVEYC-ipxUA,19,ja
vr2Nlu3krZU,벚꽃 만개한 후지산 근황🗻🌸 #fujisan #mtfuji #후지산 #富士山#sengenpark #센겐공원 #浅間公園#cherryblossom #벚꽃 #桜#fujiyoshida,,subtitle tokyo,2025-04-19T02:33:14Z,PT11S,1951,41,5,UCh_yNXFppfQ0D58W6j_3xmQ,22,ja
h7CmfhGrguQ,富士山　#富士山 #mtfuji #mtfujijapan #mtfuji🗻 #japan #富士山のある生活 #fujisan🗻 #ふじっ子 #世界遺産 #mountain,,fujikko_fujisan,2024-11-17T22:34:30Z,PT35S,517,17,0,UC_-RrQ4zxGOwbpoyKk7Vk0g,22,ja
dPgmTxwYX_s,"Et toi, c’est quoi le jeu mobile que t’as le plus poncé ?",,Cyprien,2024-02-07T14:38:13Z,PT42S,1504055,88226,569,UCyWqModMQlbIo8274Wh_ZsQ,23,fr
MN7jeFZsoiE,Mont Fuji vu du ciel ! #fujisan,"VLOG JAPON olivierhecho.com©2025 | Episode 1/22 | L'arrivée à Tokyo 
Arrivée du 21 mars 2025 à l'aéroport de Tokyo où je retrouve Aiko, c'est parti pour 3 semaines en pleine période des cerisiers en fleurs !

Programmes des VLOGS JAPON : Tokyo, Fukuoka, Kyoto et Osaka",Olivier-San,2025-05-11T16:53:55Z,PT8S,292,6,0,UCJavuYicEQLRsVwm04wv9LQ,24,zxx
yGk4Z-j1DMA,Que pense Squeezie de Cyprien ? @francetv,,HugoDécrypte - Grands formats,2024-01-03T11:30:21Z,PT40S,1722646,100212,473,UCUo1RqYV8tGjV38sQ8S5p9A,25,fr
s62D4C74aCU,12 Coups de Midi Cyprien enfin éliminé pendant les enregistrements de Janvier,,CHASSEUR 2 NEWS,2026-01-12T09:47:42Z,PT1M37S,2367,28,19,UCjM1MSCmrYf7BdH4RnxLQZw,24,fr
ycQAAPaKYz8,"Les 12 coups de midi : après un coup fatal intense, Cyprien décroche sa 6ᵉ étoile !","Cyprien continue d’écrire l’histoire des 12 coups de midi sur TF1. Après un coup fatal d’une intensité rare, le Maître de midi est parvenu à décrocher sa 6ᵉ Étoile mystérieuse, sous les yeux d’un public en apnée et de Jean-Luc Reichmann.

Cette victoire marque un tournant majeur dans son parcours exceptionnel et confirme son statut de champion incontournable du jeu. Pression maximale, stratégie, sang-froid… tout s’est joué en quelques secondes lors de ce coup fatal devenu déjà culte.

👉 Dans cette vidéo, on revient sur :

Le déroulé de ce coup fatal ultra-tendu

L’exploit de la 6ᵉ Étoile mystérieuse

Ce que cette victoire change pour Cyprien

Pourquoi ce moment restera gravé dans l’histoire du jeu

💬 Penses-tu que Cyprien peut aller encore plus loin ? Dis-le en commentaire !

👍 Like la vidéo
📌 Abonne-toi pour ne rien manquer de l’actualité télé
🔔 Active la cloche pour rester informé des prochains exploits

#Les12CoupsDeMidi #Cyprien #ÉtoileMystérieuse #CoupFatal #TF1 #JeanLucReichmann",Stars sous la Loupe ,2026-01-23T15:42:59Z,PT1M47S,36,3,0,UCpiu--BN84bavJWuVoShW2g,22,fr
My4woyiiEmM,"La soirée GOATESQUE sur Among Us, Cyprien perdu, Feldup humilie Antoine, le remake de Cortex etc...","Clips de la team du lundi sur Twitch.
📅 Date du live : 21/10/2025, 🕐 Heure du clip : 20h 16m 27s
Les VODs avec timecodes 👇

  🔗 AntoineDaniel : https://www.twitch.tv/videos/2597727956?t=0h33m51s (00h 33m 51s)

🌤️ Météo au moment du clip (20h) :
  - Montpellier : 🌡️ 16,1°C, ☁️ 100%, 🌧️ 0,1 mm, 💧 82%, 🌬️ 1009 hPa, 🕶️ 0, 💨 13 km/h (WSW)
  - Fougères : 🌡️ 12°C, ☁️ 32%, 🌧️ 0 mm, 💧 94%, 🌬️ 1002 hPa, 🕶️ 0, 💨 14,4 km/h (SW)
  - Paris : 🌡️ 13,6°C, ☁️ 73%, 🌧️ 0,1 mm, 💧 81%, 🌬️ 1002 hPa, 🕶️ 0, 💨 13,7 km/h (SW)
  - Montréal : 🌡️ 11,3°C, ☁️ 97%, 🌧️ 0 mm, 💧 73%, 🌬️ 1008 hPa, 🕶️ 0, 💨 22,7 km/h (SSE)
  - Charleroi : 🌡️ 13,3°C, ☁️ 54%, 🌧️ 0,1 mm, 💧 79%, 🌬️ 1000 hPa, 🕶️ 0, 💨 19,4 km/h (SSW)
  - Saint-Etienne : 🌡️ 12,7°C, ☁️ 92%, 🌧️ 0 mm, 💧 90%, 🌬️ 1007 hPa, 🕶️ 0, 💨 9 km/h (SSW)
  - Brest : 🌡️ 7°C, ☁️ 75%, 🌧️ 0 mm, 💧 63%, 🌬️ 1012 hPa, 🕶️ 0, 💨 18,4 km/h (SE)
  - Svalbard : 🌡️ -7,4°C, ☁️ 100%, 🌧️ 0 mm, 💧 88%, 🌬️ 1005 hPa, 🕶️ 0, 💨 4,7 km/h (ESE)

Phase de la lune : 🌑 Nouvelle Lune

🌡️ Température, ☁️ Couverture nuageuse, 🌧️ Précipitations, 💧 Humidité, 🌬️ Pression, 🕶️ Indice UV, 💨 Vent

Âge de Mynthos au moment du clip : 35 ans, 4 mois, 1 jours, 20 heures, 16 minutes, 27 secondes.

Chaînes Twitch des participants habituels :
  -  Antoine Daniel : https://www.twitch.tv/antoinedaniel
  -  JDG : https://www.twitch.tv/joueur_du_grenier
  -  Angle droit : https://www.twitch.tv/angledroit
  -  Mynthos : https://www.twitch.tv/mynthos
  -  ZeratoR : https://www.twitch.tv/zerator
  -  BagheraJones : https://www.twitch.tv/bagherajones
  -  Horty_ : https://www.twitch.tv/horty_
  -  Etoiles : https://www.twitch.tv/etoiles
  -  MisterMV : https://www.twitch.tv/mistermv

Chaînes YouTube (VOD) des participants habituels :
  -  Antoine Daniel : https://www.youtube.com/channel/UCEi0DIwuAQNe68OK_1hAN7w
  -  JDG : https://www.youtube.com/c/BestOfJDGTwitch
  -  Angle droit : https://www.youtube.com/channel/UCZbguQE2VWzioXKOvlmaaCw
  -  Mynthos : https://www.youtube.com/user/MrMynthos
  -  ZeratoR : https://www.youtube.com/c/ZeratoR
  -  BagheraJones : https://www.youtube.com/c/BagheraJonesLive
  -  Horty_ : https://www.youtube.com/user/ayowaclub
  -  Etoiles : https://www.youtube.com/c/AREtoilesMC
  -  MisterMV : https://www.youtube.com/user/monsieurmv

(N'hésitez pas à me dire si j'en oublie)

En 2022 avec la communauté de la chaîne, nous avons fait un serveur minecraft dont voici la vidéo de présentation : https://www.youtube.com/watch?v=x6Wx5lHikHg
Le serveur a depuis fermé, mais le discord existe toujours : https://discord.com/invite/sQXYT4vTzm

Merci d'avoir lu la description ! Si vous voyez ça n'hésitez pas à mettre en commentaire la météo chez vous ainsi que votre dessert préféré !

#TwitchFR #Clips #SoiréeDuLundi",Clips du lundi,2025-10-22T15:12:40Z,PT9M37S,53272,1293,20,UCuIfm0G4nd3BHgmWRlMSZ8A,20,fr
M1AUwSSnb1Q,Le Tournoi des vidéos de Cyprien,#cyprienlive #shorts #twitchfr #twitch #humour #cyprien,L'autre chaîne de Cyprien,2025-05-21T16:30:10Z,PT54S,70456,2372,17,UCi7MkdJLwvV99438YeUhZeg,24,fr
QbEcdJzi9mQ,[fr] épopée de zéro ! :D merci pour les follows !,,Vee6901,2026-01-25T09:41:12Z,PT1H9M18S,0,0,0,UC9_U7k7hiSB_6OuA5Flc-Ew,24,fr
Y4LhuAPgoRo,My wife threw me out! Needed a warm shelter to sleep!,"Kicked Out... So I Built a Shelter in the Wild to Survive the Night!

This was definitely not part of the plan… After a fight, my wife kicked me out. Instead of crashing in my car, I grabbed some tools, a bit of gear, and headed deep into an abandoned, wild spot to ride out the night. The result? A last-minute survival hut, built from scratch in the middle of nowhere. Between emergency DIY, creepy night sounds, and a whole lot of solitude, this was one unforgettable night.

🎮 TWITCH | https://www.twitch.tv/cyprienadventures

➯ JOIN THE ADVENTURERS TEAM ON THE NETWORKS ☟

🚩 INSTAGRAM | https://www.instagram.com/cyprien.adventures
🚩 FACEBOOK | https://www.facebook.com/cyprienadventures.world
🚩 TIKTOK | https://www.tiktok.com/@cyprienadventures
🚩 YOUTUBE | https://www.youtube.com/c/CyprienAdventures

➯ AN IDEA? A PROJECT ? ☟
📫 Contact: cyprien.adventures@gmail.com

#survival #bushcraft #shelter",Cyprien Outdoor Adventures,2025-05-23T13:06:38Z,PT30M36S,165387,3628,266,UCwFCb4jeqaKWnciAYM-ZVHg,24,en-US
JvfGPdCmQgk,🔴 ÉPOPÉE GOD OF WAR RAGNAROK - PART 19,,Sons Of Liberty,2026-01-24T23:12:00Z,PT2H23M43S,112,4,0,UCvBINfU2kUtcmfqf4N2rnPA,20,fr
dQrOogwSJOo,"Hiking from Tokyo to Mt. Fuji - Leg 1: Culture, Beauty & Adventure!","Join us on the first leg of a hike from Tokyo to Mt. Fuji! Explore stunning mountain scenery, ancient shrines, and cultural gems that make this route unforgettable.

#高尾山 #縦走ハイキング #低山 #東京登山 #山行記録 #JapanHiking #TokyoHiking #富士山",Home baker on a hike,2026-01-08T22:42:04Z,PT6M36S,9,0,0,UC8qWMKvwjjYNCMTu9l9_2lw,19,en
zf1OkkUeyWs,#shorts #fujisan #富士登山 #須走ルート #PEPPU #嘘みたいな本当の話,,PEPPUの嘘みたいな本当の話,2025-09-22T05:01:08Z,PT34S,1201,11,0,UCtLNRtvQSCj88OzvqabHRpQ,22,ja
yCbo7AfN2h4,ゆったり   #Fujisan #travel #unknownjapan #opening #cycling #roadbike #Enduranceroad  #meridaaeroroad,,サイクルガレージ ケイ,2025-08-11T05:01:47Z,PT23S,1585,6,0,UC_Sy3x2TNSsPQYV2bmE6TvA,20,ja
X9XvOW_iE0U,#sushi #fujisan #sams #food #deliciousfood #foodie #delicious #dinner #yummy #yum #cravings,,Mel,2025-07-25T10:01:01Z,PT13S,1317,8,0,UCOUEnenMPyzCpjOUe0btrsw,24,en
