video_id,title,description,channel_id,category_id,language,channel,published_at,duration,views,likes,comments,Engagement total,Taux d'engagement (%),duration_td,Durée (s)
b5Ki-Ml9CEI,"NE RIEZ PAS TROP SVP 🤣🤣🤣 AVEC PAULYVESHEYTIEN, ANGE FREDDY ET TEKNOUSH 😂 #cotedivoire #france #viral","😂 Les meilleurs fous rires sont ici !  
Retrouve Paulyvesheytien, Teknoush, Djassaman, Cousin Francis, MrKenn, Gaëlle et plein d’autres humoristes qui savent transformer chaque instant en éclat de rire.  

👉 Abonne-toi pour ne rien rater des compilations les plus drôles et partager la bonne humeur avec tes proches.  
Active la cloche 🔔 pour être sûr de recevoir chaque nouvelle vidéo.  

💬 Dis-nous dans les commentaires quel humoriste t’a fait le plus rire aujourd’hui !  

#Humour #Comédie #Rire #Paulyvesheytien #Teknoush #Djassaman #CousinFrancis #MrKenn #Gaelle #CompilationHumour #VideoDrôle


#Humour #Rire #Comédie #Sketch #VideoDrôle #StandUp #AfricanComedy #CompilationHumour #Blague #FousRires #YoutubeShorts #FunnyVideo",UCy4_Oi4ADyFRQ52NETqYI3Q,23,fr,Humour Tv,2025-09-09T00:00:41Z,PT20M44S,753228,4897,122,5019,0.666332106613137,0 days 00:20:44,1244
es6zuqxiq0k,Les meilleurs sketchs de Gad Elmaleh - Compilation humour - KS,"Regardez une compilation des meilleurs sketchs de Gad Elmaleh !

Abonnez-vous à la chaîne 👉 https://bitly.cx/NKCC

#humour #humoristefrancais #funny",UCuvAdLm_gdMqI7Ey193JiFg,23,fr,Bloop fun ,2025-06-20T15:01:21Z,PT49M48S,384056,2470,178,2648,0.6894827837607016,0 days 00:49:48,2988
SqHJh_9Tryo,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCJ4xwQy00UIAJ6xY60hGMEw,22,vi,kabetgdfrgeg,2026-01-20T09:20:29Z,PT57S,16796,117,0,117,0.696594427244582,0 days 00:00:57,57
EjJfc3lW_co,"Pour Yann Barthès, l'humour échappe à la censure en France... Vraiment ?","Selon Yann Barthès, l'humour ne serait pas censuré en France. Le présentateur de l'émission Quotidien sur TMC a-t-il raison ? Alienor Lions, journaliste vidéo à l'Huma, en discute avec Caroline Constant, cheffe de la rubrique médias à l'Humanité.

00:00 Introduction
09:40 Exemples de censure 
09:51 Le cas Pierre-Emmanuel Barré
13:21 Le cas Ben Lazar 
16:13 Le cas Guillaume Meurice
21:10 Le cas Blanche Gardin 
25:12 Censure vs liberté d’expression
30:00 Plus ou moins de censure qu’avant ?

✊ Faire un don défiscalisé à 66 % : https://www.humanite.fr/don
📰 Accéder aux contenus exclusifs : https://abonnement.humanite.fr/

📱 Pour ne rien manquer de l'Humanité :
Instagram : https://instagram.com/lhumanitefr
X (Twitter) :  https://x.com/humanite_fr
Bluesky : https://bsky.app/profile/humanite.fr
Threads : https://www.threads.net/@lhumanitefr
TikTok :  https://tiktok.com/@lhumanitefr
Twitch : https://twitch.tv/lhumanitefr",UCar0yo-PpeMk51m116826pQ,25,fr,Journal l'Humanité,2026-01-16T11:21:39Z,PT34M31S,47456,1770,450,2220,4.67801753202967,0 days 00:34:31,2071
BGfOPjuxNJI,Pierre-Emmanuel Barré & Aymeric Lompret - L'homme-canon,"𝙀𝙉𝙑𝙄𝙀 𝘿'𝙀𝙉𝘾𝙊𝙍𝙀 𝙋𝙇𝙐𝙎 𝘿𝙀 𝙍𝙄𝙍𝙀𝙎 ?

😂 𝙉𝙤𝙨 𝙨𝙠𝙚𝙩𝙘𝙝𝙨 : Regardez les derniers sketchs du Montreux Comedy ici ➡️ https://youtube.com/playlist?list=PLE2tfoAKAJ6y2fCR8GepOV8Ow-XkFl_Ri

😍 𝙉𝙤𝙨 𝙨𝙥𝙚𝙘𝙩a𝙘𝙡𝙚𝙨 𝙘𝙤𝙢𝙥𝙡𝙚𝙩𝙨 : Découvrez les Galas Montreux Comedy en intégralité ici ➡️ https://youtube.com/playlist?list=PLE2tfoAKAJ6wV81woPdc1tyl7B5y83TOR&si=MnfYO8k2qFwMGb0M

😂⚡️😂  𝙋𝙪𝙣𝙘𝙝𝙡𝙞𝙣𝙚𝙨 : 2 artistes ont pour mission de deviner la chute de blagues mythiques entendues au Montreux Comedy Festival. À voir ici ➡️ https://youtube.com/playlist?list=PL40TWjlepv_qRz4d1wM-k2mHKfZKtXgjQ

_____________________________
Envie d'assister à la prochaine édition du Montreux Comedy Festival ?
🎫 https://bit.ly/BilletterieMCF25

_____________________________
⬇⬇⬇⬇ Abonne-toi ! ⬇⬇⬇⬇ 
Montreux Comedy sur YouTube : https://www.youtube.com/@MontreuxComedy
Montreux Comedy Encore sur YouTube : https://www.youtube.com/@MontreuxComedyEncore
Facebook : https://www.facebook.com/Montreux.Comedy.Festival
Instagram : https://instagram.com/montreuxcomedy/
TikTok : https://www.tiktok.com/@montreuxcomedy
Threads : https://www.threads.net/@montreuxcomedy
X (ex-Twitter) : https://twitter.com/MontreuxComedy

Le sketch a été capté lors du Montreux Comedy Festival 2025.

#MontreuxComedy #Humour #Sketch #Comedy #StandUp",UCPHJfLg1VeNBsfzzTszpmmQ,23,fr,Montreux Comedy,2025-12-17T17:00:31Z,PT6M19S,151509,4078,159,4237,2.796533539261694,0 days 00:06:19,379
xStVt1N7zNM,GH - Les p'tites vidéos à la con - 1 - LA POCHETTE #humour #comedy #sketch#musique #clashroyale,GH - Les p'tites vidéos à la con - 1 - LA POCHETTE,UC4u2wrGRA9G3C3JGVSB0aBA,10,fr,Gaëtan Henrion,2026-01-14T13:40:40Z,PT45S,1622,29,0,29,1.7879161528976573,0 days 00:00:45,45
cjn4o2J4lm8,My Gang 🗿 #memes #popular #viral #funnymemes #school #humour #comedy #student #boy #girl #shorts,,UCyIzD_MX0ng84HxptEJvZww,22,hi,Toxic Game ,2026-01-21T15:27:08Z,PT18S,1309,0,1,1,0.07639419404125286,0 days 00:00:18,18
dllZb85j334,LES JEUNES QUI FONT UNE TARTE🍫🤣#humour #shorts,,UCpsvoU1qL4WLR6jvh1CWjhw,22,fr,Le déraciné,2025-03-04T17:00:47Z,PT19S,2919449,91398,791,92189,3.1577533979870855,0 days 00:00:19,19
TsGf-0hdGI4,C'etait rigolo en fait c'est pour ca... #humour #sketch #couple #rigolo #ami,,UCPwJrU0Xs2ewNufzHCc6Tnw,22,fr,Ton pote Gillian,2026-01-10T16:40:19Z,PT10S,2269627,47883,359,48242,2.1255475018582346,0 days 00:00:10,10
kgH4ogr01oI,Regardez Nino Arial Humour🤣 #ninoarial #mdr #humoristefrancais #comédie #spectacle #français #drôle,,UCZlhD3VYfiyNCR0CevrUGwQ,23,fr,Comédie Français ,2026-01-08T21:44:58Z,PT1M,5628,115,0,115,2.0433546552949537,0 days 00:01:00,60
UrvFw4WAnr8,Mamie Gisèle et la police 😂 #humour #france #blague #ai #drole,,UCoPiGE-XQRcahrn-URnHFYQ,23,fr,Les Aventures de Gisèle,2025-10-10T12:20:42Z,PT9S,1864444,12628,122,12750,0.6838499842312239,0 days 00:00:09,9
YCrF4mExrNM,Sara Safari FLEXES on Sketch,"WATCH ME LIVE: https://www.twitch.tv/thesketchreal

FOLLOW MY SOCIALS!

🔴MAIN CHANNEL: https://www.youtube.com/@UCVi6sLM51K8kidu61o0DR_g 

🟠INSTAGRAM: https://www.instagram.com/thesketchreal 

🔵TIKTOK: https://www.tiktok.com/@thesketchreal

PRIZEPICKS 💰- Signup today using code “SKETCH” & get $50 in lineups instantly when you play $5! You don’t even need to win to receive the $50 bonus, it’s guaranteed!

https://prizepicks.onelink.me/ivHR/SKETCH


#sketch #thesketchreal",UCVi6sLM51K8kidu61o0DR_g,24,en,The Sketch Real,2025-12-07T01:45:21Z,PT29S,2356008,49838,824,50662,2.1503322569363092,0 days 00:00:29,29
D70VAOG-4nY,"How to draw body tutorial ✨️ (angel,grim reaper & Hybrid) #drawing #tutorial #howtodraw #sketch #art",,UClM7Pi-jKmVoKajNLLa8EUg,22,en,zafchan_art,2025-12-12T13:43:13Z,PT21S,11609891,176453,1654,178107,1.5340970901449462,0 days 00:00:21,21
AwP6y3ocffo,DRAWING STICKMAN WITH DIFFERENT ELEMENTS #stickman #drawing #easydraw #sketch,"drawing 
drawing stickman 
element stickman 
how to draw 
how to draw stickman",UCc8JDGCBSGMjdWCYitNyiAw,26,hi,Uzumaki PROJECT ,2025-12-26T03:30:16Z,PT26S,124251,0,14,14,0.01126751494957787,0 days 00:00:26,26
UnE4rlY5iHc,Sacré Agnès ! #fete #agnes #chanson #humour #davidjouteur,,UCy0gsxPLtLyM01lxpI_MNRg,23,fr,David Jouteur,2026-01-21T06:00:24Z,PT36S,6922,166,8,174,2.513724357122219,0 days 00:00:36,36
J83nbLzqwVY,#dayhabitsofacleanhome #rebornoriginal #ootd #questcequejedevraischoisir #funny #humour #fashion,,UCaNUssKFGNv4y41iLhYCRkw,22,fr,Kazawest Family,2026-01-06T05:41:17Z,PT6S,351453,6031,912,6943,1.9755130842530864,0 days 00:00:06,6
NkYp1pq8iHk,"C’EST DE L’HUMOUR, JE CONDAMNE LES DISCOURS HAINEUX❤️#humour #shorts",,UCpsvoU1qL4WLR6jvh1CWjhw,22,fr,Le déraciné,2025-06-05T16:00:38Z,PT22S,2428106,47909,513,48422,1.9942292469933356,0 days 00:00:22,22
8f-VjL690JI,POV : Ton chat déteste ton téléphone ! 📱💥😤 #chat #humour,"N’oublie pas le son ! 📢😉
#chat #chats #chatstory #chatsguerriers #chatsrigolos #humour #viedechat #shorts",UCGBDxABEAc3gUzthwaXju2A,23,fr,Vincent Zimmermann,2026-01-20T16:59:04Z,PT9S,1621,22,2,24,1.4805675508945095,0 days 00:00:09,9
4d4KXThgNmM,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia 7,,UCLf1VPh_malw8v-pyin40Dw,22,es,dfgbdrgb,2026-01-22T03:46:09Z,PT19S,1899,63,0,63,3.3175355450236967,0 days 00:00:19,19
XevEG37tIFQ,Y'A PAS UN JEUNE QUI ME VEUT - Elena Nagapetyan #humour #standup #sketch,Retrouve cette vidéo en intégralité sur ma chaîne et en cliquant sur ce lien : https://www.youtube.com/watch?v=CWcwZhwYPeE,UCWurA_fnCThwF_pAJ7IryYg,23,fr,Elena Nagapetyan,2025-04-25T08:00:44Z,PT1M29S,1111063,12805,234,13039,1.1735608151832975,0 days 00:01:29,89
xbwP2f4vUv0,"DJADEL SHOW -  EP2 (AVEC KEV ADAMS, NEJ & GAD ELMALEH)","Découvrez Le Djadel Show, votre nouvelle émission d’humour pour internet présentée par Ilyes Djadel

Au programme : des invités exceptionnels, une saison remplie de fous rires et un concept inédit en France.
Le DJADEL SHOW c'est : 

3 HUMORISTES ET 3 INVITÉS PAR ÉMISSION LE CONCEPT EST SIMPLE LES HUMORISTES FERONT LEURS SKETCHS PUIS ILS SORTIRONT DE LEUR CONTAINER POUR VENIR CLASHER LES INVITÉS.

Abonne-toi et active la cloche pour ne rater aucun épisode du DJADEL SHOW
Dis-nous en commentaire qui tu veux voir se faire roaster dans les prochains épisodes :

Une co-production DjadelFamilyStudio et ZebraValley.

Insta 👉  https://www.instagram.com/djadelshow?igsh=MTBuNzdxODBiNTlxeQ%3D%3D&utm_source=qr
TikTok 👉 https://www.tiktok.com/@djadelshow?_r=1&_t=ZN-91wbhcgU0qw",UCQ0ix8RLpGxRXrnNxBRKi1A,24,fr,Ilyes Djadel,2025-12-04T17:01:47Z,PT42M13S,684350,11925,465,12390,1.8104770950537006,0 days 00:42:13,2533
DZ0mVMG2Iik,UN NAIN SAUTE DANS LE VIDE☠️🤣#humour #shorts,,UCpsvoU1qL4WLR6jvh1CWjhw,22,fr,Le déraciné,2025-05-26T16:00:31Z,PT9S,4929916,64603,583,65186,1.3222537665956176,0 days 00:00:09,9
ONrZT25oXvc,Dure la rentrée 😂 . . . . . #ecole #classe #humour #prank #ami #amitié #rentrée #lycée #collège,,UC0WGK4LmbCna_46AXKl7v6Q,24,fr,Lego CARON,2025-09-16T12:00:49Z,PT18S,1296700,47862,139,48001,3.701781445207064,0 days 00:00:18,18
mijWBY-ypkI,Top 5 Laurent Baffie #top5 #drôle #laurentbaffie #humour,,UCwsOlEl28NVys2rj5QzzQiA,22,fr,Lamara 🦊,2025-12-22T15:07:25Z,PT1M7S,697604,4881,5,4886,0.70039736010688,0 days 00:01:07,67
-4I1Phree3k,#storytime #butifyoucloseyoureyes #humor #funny #foryou #slime #viral #humour,,UCnRdwDEuN_sX_OCaSgIQk5A,24,de-DE,Zelenko Helin,2026-01-19T06:35:30Z,PT59S,23469,557,0,557,2.3733435595892454,0 days 00:00:59,59
XzROX8fSplo,Voilà comment survivre à sa mère… #drole #humour #sketch #yasiru ￼,,UCgAzUYz2w8BuXJ9LJmUA5ig,22,fr,Nicxixika,2025-11-18T06:58:26Z,PT31S,2824134,22781,28,22809,0.8076458128403254,0 days 00:00:31,31
J15iHHxqVUo,On parle toujours du jeu là ? j'ai un doute #humour #couple #sketch #amour #gaming,,UCPwJrU0Xs2ewNufzHCc6Tnw,22,fr,Ton pote Gillian,2025-10-24T14:55:21Z,PT43S,2883407,79395,753,80148,2.779628404869656,0 days 00:00:43,43
VWutuaCSUfw,"How to Draw Male, Female & What? ✨ #drawing #tutorial #art #sketch #howtodraw #shorts #viral","How to Draw Male, Female & What? ✨ #drawing #tutorial #art #sketch #howtodraw #shorts #viral


















artist raj 
how to Draw 
easy drawing tutorial 
how to Draw Male 
female drawing 
drawing what?
bathroom sign drawing 
legend drawing 
#stickman #draw #shortvideo #speeddrawing #trending #fyp",UCpYIdb2m6sSexowtnYSDdCQ,22,hi,Artist Raj,2026-01-04T13:01:07Z,PT20S,35324,0,49,49,0.13871588721549089,0 days 00:00:20,20
UkFxFq7HqkU,#pov #funny #fypシ #foryou #greenscreen #gaming #games #humour,,UCyS5IX2cjRhoetM-a0_WNVg,22,ru,ethfjy,2026-01-21T07:05:21Z,PT40S,16119,225,0,225,1.3958682300390843,0 days 00:00:40,40
rnRTdcMK6KE,c'était trop d'émotion pour lui 🤣🤣  #family #humour #fun,,UCJsxCFwSEejhVQH644dTvTQ,23,fr,familleenxl,2025-08-01T15:45:09Z,PT1M13S,5370809,118420,790,119210,2.2195911267743837,0 days 00:01:13,73
lPFxuPtysvo,Dave Gaudet - La Légende - Place Bell,"Son dernier spectacle ''La Légende'' s’est achevé le 12 avril 2025 à Laval, à la Place Bell. Le positionnant comme premier humoriste québécois à avoir auto-produit et présenté son spectacle dans cet aréna à GUICHET FERMÉ et nous a livré le MEILLEUR spectacle de tous les temps.

Écrit et interprété: Dave Gaudet
Producteur: Dave Gaudet - Productions Broski, Christian Alary -Productions Point A
Mise en scène: Dave Gaudet et Christian Alary
Son et éclairage: Christian Alary et Pierre Roy
Chargé de production: Alex Sandoval - Agence Comico
Relations de presse: Roy et Turner
Images: Léonard Média",UC7HJ1adANZHAQnf5GsndPSQ,23,fr,Dave Gaudet,2026-01-03T18:24:04Z,PT1H48M51S,66709,1623,186,1809,2.711778020956692,0 days 01:48:51,6531
Yg0CHpUmdWU,"DJADEL SHOW - EP4 (AVEC SAM'S,  FATOU GUINEA & NASSIM LYES)","Découvrez Le Djadel Show, votre nouvelle émission d’humour pour internet présentée par Ilyes Djadel

Au programme : des invités exceptionnels, une saison remplie de fous rires et un concept inédit en France.
Le DJADEL SHOW c'est : 

3 HUMORISTES ET 3 INVITÉS PAR ÉMISSION LE CONCEPT EST SIMPLE LES HUMORISTES FERONT LEURS SKETCHS PUIS ILS SORTIRONT DE LEUR CONTAINER POUR VENIR CLASHER LES INVITÉS.

Abonne-toi et active la cloche pour ne rater aucun épisode du DJADEL SHOW
Dis-nous en commentaire qui tu veux voir se faire roaster dans les prochains épisodes :

Une co-production DjadelFamilyStudio et ZebraValley.

Insta 👉  https://www.instagram.com/djadelshow?...
TikTok 👉 https://www.tiktok.com/@djadelshow?_r...",UCQ0ix8RLpGxRXrnNxBRKi1A,24,fr,Ilyes Djadel,2025-12-18T17:03:47Z,PT49M12S,601947,12699,401,13100,2.1762713328582084,0 days 00:49:12,2952
s8Pz9oOwDTM,L'interview de François Damiens sur le GENDARME 🤣#shorts #humour #drole #pourtoi #viral,"Dans cette interview, l'acteur et humoriste François Damiens revient sur les meilleures caméra cachée les plus cultes et virale de sa carrière en temps que François l'Embrouille. Dans cet extrait de vidéo, il revient sur le caméra cachée et le prank du gendarme français durant le tournage en gare maritime et au port de bel île.

#shorts #shortsyoutube #humour #drole #pranks #caméracachée #francoisdamiens #suggestion",UCkPkpni62zdfSRy3mhlfReg,24,fr,Sarge Rediffusions,2025-10-22T10:30:38Z,PT1M,3772662,55174,404,55578,1.4731772949710311,0 days 00:01:00,60
PPg1saVkdns,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCbqdUmvSIWwfiWE1PAxOs1Q,24,en,CoffeeLover19,2026-01-22T07:07:33Z,PT51S,3051,39,1,40,1.3110455588331693,0 days 00:00:51,51
uoQcffxG9aE,Twitch: Cocottee_ 😂😂 #humour,,UC386AgI_d2NJ7KHoRCoE77Q,24,fr,Cocottee_,2026-01-15T16:18:26Z,PT18S,299018,8060,125,8185,2.737293407085861,0 days 00:00:18,18
XNoYryG_NaM,⁠@Benlegoat - Le baccalauréat avec ce pote suspect 👀 #shorts #animation #humour #drole #sketch,,UC8Sgg29FRGBWuwrAeMkOAYA,23,fr,Koda,2025-08-18T19:08:19Z,PT1M1S,2079028,92396,1321,93717,4.507731497603688,0 days 00:01:01,61
o_asdNPM3wA,Tout le monde n'a pas les mêmes moyens 😅#françoispirette #humour #rtlplay #live,"▶ Découvrez le live inédit de François Pirette dans ""Pro-Fête en son pays"" dimanche à 20h30 sur RTL tvi et RTL play",UCrowe4i4cprbnW6McyxlIcw,24,fr,RTLplay,2026-01-11T09:01:28Z,PT2M14S,230440,2711,31,2742,1.1898975872244402,0 days 00:02:14,134
6BRrBEeP71k,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UC6KhfINtMCPuRSZCrgJPKZg,22,ru,willwulis,2026-01-22T06:08:16Z,PT18S,8255,58,2,60,0.7268322228952151,0 days 00:00:18,18
MrsAUOsbkco,#questcequejedevraischoisir #duet #humoristefrancais #humour #greenscreen #comediedramatique #help,,UChL23cPaZU2aG_xjEku2FMQ,22,en,Precious Amber Faith ,2026-01-21T06:20:25Z,PT11S,9009,195,8,203,2.253302253302253,0 days 00:00:11,11
veQiBdrV2vY,@Jessy James - La tristesse 🥲 #shorts #animation #humour #drole #sketch,,UC8Sgg29FRGBWuwrAeMkOAYA,23,fr,Koda,2025-11-28T22:14:51Z,PT25S,2068982,63460,1517,64977,3.140529980444489,0 days 00:00:25,25
DNIZ0KQCW98,New Punjabi Movies 2025 | SKETCH - FULL MOVIE | Latest Punjabi Movies 2026,"New Punjabi Movies 2025 | SKETCH - FULL MOVIE | Latest Punjabi Movies 2026

Subscribe Our Channel BiiR Cinema For Regular Updates of Movies / Films and Web Series

Movie :- Sketch ( To Be Murdered )
Written & Directed By :- Beli Balraj
Cast :- Beli Balraj , Vishal Singh , Naresh Kumar , Tarsinder Thind , Aman Dhaliwal , Baljit Mehthon , Sarabjit Kaur , Amandeep Kaur , Avinder Raju , Hardish Kaur , Lakhwinder Singh , Saudagar Bhaini , Taranvir Tanna , Tarandeep Singh , Jarnail Singh , Surinder Singh , Gurbhej Singh , Rajwinder Sohal , Deep Kamal , Kamini Sharma , Gurpreet Billa , Krishav Dhiman ( Child Artist ) , Kanika Dhiman ( Child Artist )
D.O.P :- Bittu Gill
Editor :- Giriraj Singh
Background Score :- Kaam DI
Asst. Director :- Aneet Kapoor
Art Director :- Tejvir Sonu
Action Director :- Talim
Hair & Makeup :- KD Professional Makeup & Hair
On Set Handler :- Aman Dhaliwal
Lightman :- Vijay , Pappi
Spot :- Saurav Sahota , Ravinder Singh
Foley & Mix Master :- KAAM DI
Audio Recordist :- KAAM DI , RAULX
Art Work :- SS. K Media Works
DI/VFX :- Giriraj Singh
Transport Cordinator :- Gurpreet Billa
Production House :- BiiR Cinema
Accounts :- Harpreet Kaur Pabla
Special Thanks :- Jatinder Gill ( Principal Govt. College Rupnagar )

Digital Partner :- One Media Network

Label :- BiiR Cinema",UCUnCZfbi7vyI20yFOOY20AQ,1,pa,BiiR Cinema,2026-01-06T06:24:47Z,PT1H30M26S,52498,578,50,628,1.196236047087508,0 days 01:30:26,5426
t4M3VyZoLqc,#funny #comedia #funny #yosoydelos7mil #humour,,UCduMquJTJtjRWRBkzP9in_A,24,en,Bin23xm,2026-01-20T14:01:27Z,PT58S,26810,581,3,584,2.178291682208131,0 days 00:00:58,58
je05RA4w2U4,How to Draw Cute Anime Girl with Bunny Hat | Easy Pencil Sketch,"In this video, I show you how to draw a cute anime girl wearing a bunny ear beanie. This is a simple step-by-step pencil sketch tutorial, perfect for beginners who love cute drawings.
.
.
.
.
.
.
#animegirl #bunnyhat #pencildrawing #easysketch #howtodraw #animedrawing #sketching",UCprgvfO0F37aARih7xcESyg,26,en,Easy to Sketch ,2025-12-14T14:01:16Z,PT15M45S,124754,921,14,935,0.7494749667345335,0 days 00:15:45,945
2J-gVCctHNA,La blague la plus drôle de TOTO🤣🤣,"La blague la plus drôle de TOTO🤣🤣

Abonnez-vous💓🙏

#toto #comédie #blague #histoiredrole #videodrole #humour #shorts",UCa1YU1XpNye8g8buG5pi9Eg,23,fr,TOTO COMÉDIE ,2025-06-28T17:00:27Z,PT1M4S,669196,19119,260,19379,2.895863095415992,0 days 00:01:04,64
R21WcbvAv5w,#jarry #lol #mdr #humour #blague  #comedyshorts #comedyshot #spectacle #tendance #top #show #drole,,UCjtiEsyfhcRb0-LPDBoBW8Q,20,fr,GG La partie,2026-01-07T09:56:50Z,PT1M1S,132208,1391,5,1396,1.0559118964056637,0 days 00:01:01,61
vvMQJCcHbFE,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuaciin #historia,,UCKi1AqWPQvvpCAABw5GcbyQ,22,vi,Nicolai Muntianu,2026-01-22T09:21:28Z,PT58S,854,5,0,5,0.5854800936768151,0 days 00:00:58,58
AL0rkU2b9qM,Top 5 Laurent Baffie #top5 #drôle #laurentbaffie #humour,,UCwsOlEl28NVys2rj5QzzQiA,22,fr,Lamara 🦊,2026-01-01T13:27:12Z,PT1M11S,737850,4735,13,4748,0.6434912245036254,0 days 00:01:11,71
AcwlttcAeNk,Les pire cabots 😤#chien #drole #animaux #humour #top,,UCdrfoioVreUmuDQsyryDA_A,22,fr,Nami Lagolden,2025-11-19T07:00:10Z,PT1M17S,506568,17150,275,17425,3.4398145954738557,0 days 00:01:17,77
AX9RB0be4Kw,Moi tu m'parles pas d'âge #humour #sketch #couple #famille #parent #amour #football,,UCPwJrU0Xs2ewNufzHCc6Tnw,22,fr,Ton pote Gillian,2025-07-21T15:43:09Z,PT24S,1879810,41002,360,41362,2.200328756629659,0 days 00:00:24,24
GCf8LB0dFTk,"Pas ""de censure sur l'humour en France"" ? On demande la VAR","Selon Yann Barthès il n'y aurait pas ""de censure sur l'humour en France"" ? Au tour de notre placard à archives de trépigner.

✊ Faire un don défiscalisé à 66 % : https://www.humanite.fr/don
📰 Accéder aux contenus exclusifs : https://abonnement.humanite.fr/

📱 Pour ne rien manquer de l'Humanité :
Instagram : https://instagram.com/lhumanitefr
X (Twitter) :  https://x.com/humanite_fr
Bluesky : https://bsky.app/profile/humanite.fr
Threads : https://www.threads.net/@lhumanitefr
TikTok :  https://tiktok.com/@lhumanitefr
Twitch : https://twitch.tv/lhumanitefr",UCar0yo-PpeMk51m116826pQ,25,fr,Journal l'Humanité,2026-01-15T07:00:23Z,PT39S,344582,5832,206,6038,1.7522679652448474,0 days 00:00:39,39
xNlSutKD9-o,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCM-j62Q72sYFAd_RkPYEkhQ,24,en,Gracyn,2026-01-22T10:18:30Z,PT40S,7038,90,0,90,1.278772378516624,0 days 00:00:40,40
PIJWkAHfNCE,Y'avait quoi encore à prendre avec la lettreP? #lexbra #challenge #humour,,UCRGNFDLyzwZJB-Hz-2QsmPA,22,fr,Lexbra Shorts,2026-01-02T18:00:41Z,PT1M13S,688952,8945,455,9400,1.36439113319941,0 days 00:01:13,73
